t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
0.000000	12.530000	56.400000	80.000000	1.000000	121.000000	66.000000	0.000000	0.000000
0.010000	11.310000	56.240000	282.000000	0.000000	118.000000	65.000000	-122.000000	-16.000000
0.020000	10.680000	56.350000	334.000000	0.000000	112.000000	64.000000	-63.000000	11.000000
0.030000	10.520000	56.450000	448.000000	0.000000	107.000000	64.000000	-16.000000	10.000000
0.040000	10.660000	56.530000	561.000000	0.000000	102.000000	63.000000	14.000000	8.000000
0.050000	11.180000	56.630000	653.000000	0.000000	97.000000	61.000000	52.000000	10.000000
0.060000	11.710000	57.120000	751.000000	0.000000	93.000000	60.000000	53.000000	49.000000
0.070000	12.630000	57.860000	815.000000	0.000000	92.000000	58.000000	92.000000	74.000000
0.080000	13.790000	59.730000	852.000000	0.000000	92.000000	57.000000	116.000000	187.000000
0.090000	15.030000	61.990000	861.000000	0.000000	92.000000	57.000000	124.000000	226.000000
0.100000	16.310000	64.510000	854.000000	0.000000	93.000000	57.000000	128.000000	252.000000
0.110000	17.250000	66.900000	861.000000	0.000000	95.000000	58.000000	94.000000	239.000000
0.120000	17.940000	69.250000	860.000000	0.000000	96.000000	58.000000	69.000000	235.000000
0.130000	17.940000	71.130000	866.000000	0.000000	98.000000	59.000000	0.000000	188.000000
0.140000	17.550000	72.720000	860.000000	0.000000	102.000000	58.000000	-39.000000	159.000000
0.150000	16.830000	73.150000	876.000000	0.000000	104.000000	59.000000	-72.000000	43.000000
0.160000	15.520000	72.580000	879.000000	0.000000	107.000000	59.000000	-131.000000	-57.000000
0.170000	13.880000	71.350000	899.000000	0.000000	109.000000	59.000000	-164.000000	-123.000000
0.180000	12.030000	68.660000	923.000000	0.000000	110.000000	58.000000	-185.000000	-269.000000
0.190000	10.240000	65.430000	941.000000	0.000000	111.000000	57.000000	-179.000000	-323.000000
0.200000	9.300000	61.850000	977.000000	0.000000	111.000000	57.000000	-94.000000	-358.000000
0.210000	8.930000	59.910000	976.000000	0.000000	110.000000	56.000000	-37.000000	-194.000000
0.220000	9.580000	58.490000	989.000000	0.000000	109.000000	57.000000	65.000000	-142.000000
0.230000	10.930000	57.420000	979.000000	0.000000	107.000000	56.000000	135.000000	-107.000000
0.240000	12.750000	57.560000	994.000000	0.000000	104.000000	56.000000	182.000000	14.000000
0.250000	14.610000	58.580000	1005.000000	0.000000	100.000000	56.000000	186.000000	102.000000
0.260000	16.600000	60.200000	1006.000000	0.000000	99.000000	57.000000	199.000000	162.000000
0.270000	18.670000	62.220000	1011.000000	0.000000	99.000000	57.000000	207.000000	202.000000
0.280000	19.960000	63.970000	1008.000000	0.000000	98.000000	57.000000	129.000000	175.000000
0.290000	20.440000	65.550000	1006.000000	0.000000	98.000000	58.000000	48.000000	158.000000
0.300000	20.390000	66.770000	1000.000000	0.000000	98.000000	59.000000	-5.000000	122.000000
0.310000	19.560000	67.360000	996.000000	0.000000	98.000000	59.000000	-83.000000	59.000000
0.320000	18.480000	67.540000	1005.000000	0.000000	100.000000	60.000000	-108.000000	18.000000
0.330000	17.230000	66.520000	1023.000000	0.000000	100.000000	60.000000	-125.000000	-102.000000
0.340000	15.890000	64.490000	1023.000000	0.000000	100.000000	60.000000	-134.000000	-203.000000
0.350000	15.010000	61.780000	1023.000000	0.000000	102.000000	59.000000	-88.000000	-271.000000
0.360000	14.440000	59.360000	1023.000000	0.000000	102.000000	59.000000	-57.000000	-242.000000
0.370000	14.550000	57.960000	1023.000000	0.000000	102.000000	59.000000	11.000000	-140.000000
0.380000	15.250000	57.230000	1020.000000	0.000000	100.000000	60.000000	70.000000	-73.000000
0.390000	16.330000	57.360000	1015.000000	0.000000	100.000000	60.000000	108.000000	13.000000
0.400000	17.830000	58.450000	990.000000	0.000000	99.000000	60.000000	150.000000	109.000000
0.410000	19.330000	60.170000	982.000000	0.000000	99.000000	60.000000	150.000000	172.000000
0.420000	20.820000	62.350000	953.000000	0.000000	99.000000	60.000000	149.000000	218.000000
0.430000	22.200000	64.090000	946.000000	0.000000	99.000000	60.000000	138.000000	174.000000
0.440000	22.930000	65.540000	947.000000	0.000000	99.000000	61.000000	73.000000	145.000000
0.450000	23.220000	65.850000	965.000000	0.000000	99.000000	61.000000	29.000000	31.000000
