t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
8.230000	325.000000	1.000000	170.000000	56.000000	0.000000	0.000000	0.000000	0.000000
8.570000	489.000000	0.000000	168.000000	55.000000	-9.000000	34.000000	482.352941	-2.941176
9.030000	491.000000	0.000000	166.000000	56.000000	0.000000	46.000000	4.347826	0.000000
9.610000	491.000000	0.000000	165.000000	56.000000	11.000000	58.000000	0.000000	0.000000
10.590000	496.000000	0.000000	164.000000	57.000000	40.000000	98.000000	5.102041	0.000000
12.020000	496.000000	0.000000	162.000000	58.000000	61.000000	143.000000	0.000000	0.000000
13.740000	477.000000	0.000000	161.000000	57.000000	80.000000	172.000000	-11.046512	0.000000
15.110000	481.000000	0.000000	160.000000	58.000000	86.000000	137.000000	2.919708	0.000000
16.430000	480.000000	0.000000	158.000000	58.000000	100.000000	132.000000	-0.757576	0.000000
17.480000	478.000000	0.000000	155.000000	60.000000	110.000000	105.000000	-1.904762	0.000000
18.360000	469.000000	0.000000	152.000000	60.000000	100.000000	88.000000	-10.227273	0.000000
18.670000	442.000000	0.000000	147.000000	61.000000	92.000000	31.000000	-87.096774	0.000000
18.550000	447.000000	0.000000	141.000000	61.000000	67.000000	-12.000000	-41.666667	-0.000000
18.140000	474.000000	0.000000	138.000000	61.000000	41.000000	-41.000000	-65.853659	-0.000000
17.440000	489.000000	0.000000	132.000000	61.000000	23.000000	-70.000000	-21.428571	-0.000000
16.450000	546.000000	0.000000	129.000000	61.000000	0.000000	-99.000000	-57.575758	-0.000000
15.280000	539.000000	0.000000	126.000000	60.000000	-28.000000	-117.000000	5.982906	-0.000000
13.890000	543.000000	0.000000	126.000000	60.000000	-40.000000	-139.000000	-2.877698	-0.000000
12.240000	509.000000	0.000000	128.000000	59.000000	-63.000000	-165.000000	20.606061	-0.000000
10.420000	465.000000	0.000000	129.000000	59.000000	-83.000000	-182.000000	24.175824	-0.000000
9.000000	438.000000	0.000000	134.000000	58.000000	-96.000000	-142.000000	19.014085	-0.000000
7.830000	443.000000	0.000000	139.000000	58.000000	-110.000000	-117.000000	-4.273504	-0.000000
6.840000	465.000000	0.000000	142.000000	58.000000	-110.000000	-99.000000	-22.222222	-0.000000
6.210000	510.000000	0.000000	147.000000	58.000000	-85.000000	-63.000000	-71.428571	-0.000000
6.260000	530.000000	0.000000	151.000000	58.000000	-70.000000	5.000000	400.000000	0.000000
6.760000	542.000000	0.000000	155.000000	58.000000	-25.000000	50.000000	24.000000	0.000000
7.570000	578.000000	0.000000	160.000000	56.000000	11.000000	81.000000	44.444444	0.000000
8.750000	592.000000	0.000000	163.000000	56.000000	34.000000	118.000000	11.864407	0.000000
10.170000	597.000000	0.000000	165.000000	56.000000	78.000000	142.000000	3.521127	0.000000
11.710000	594.000000	0.000000	166.000000	56.000000	113.000000	154.000000	-1.948052	0.000000
13.250000	591.000000	0.000000	165.000000	56.000000	135.000000	154.000000	-1.948052	0.000000
14.420000	591.000000	0.000000	163.000000	57.000000	132.000000	117.000000	0.000000	0.000000
15.350000	581.000000	0.000000	159.000000	57.000000	117.000000	93.000000	-10.752688	0.000000
15.800000	569.000000	0.000000	156.000000	57.000000	107.000000	45.000000	-26.666667	0.000000
15.880000	570.000000	0.000000	152.000000	57.000000	93.000000	8.000000	12.500000	0.000000
15.710000	568.000000	0.000000	149.000000	56.000000	63.000000	-17.000000	11.764706	-0.000000
15.260000	565.000000	0.000000	147.000000	56.000000	43.000000	-45.000000	6.666667	-0.000000
14.550000	562.000000	0.000000	144.000000	56.000000	11.000000	-71.000000	4.225352	-0.000000
13.670000	542.000000	0.000000	141.000000	56.000000	-18.000000	-88.000000	22.727273	-0.000000
12.470000	522.000000	0.000000	140.000000	56.000000	-38.000000	-120.000000	16.666667	-0.000000
11.170000	488.000000	0.000000	139.000000	57.000000	-70.000000	-130.000000	26.153846	-0.000000
9.800000	465.000000	0.000000	140.000000	58.000000	-74.000000	-137.000000	16.788321	-0.000000
8.580000	461.000000	0.000000	140.000000	58.000000	-77.000000	-122.000000	3.278689	-0.000000
7.440000	473.000000	0.000000	142.000000	58.000000	-64.000000	-114.000000	-10.526316	-0.000000
6.350000	496.000000	0.000000	143.000000	57.000000	-39.000000	-109.000000	-21.100917	-0.000000
