t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
13.690000	61.000000	1.000000	168.000000	44.000000	0.000000	0.000000	0.000000	0.000000
13.390000	200.000000	0.000000	168.000000	45.000000	-51.000000	-30.000000	-463.333333	3.333333
13.390000	250.000000	0.000000	167.000000	46.000000	-13.000000	0.000000	0.000000	0.000000
13.390000	289.000000	0.000000	167.000000	46.000000	7.000000	0.000000	0.000000	0.000000
13.450000	349.000000	0.000000	166.000000	47.000000	18.000000	6.000000	1000.000000	0.000000
13.600000	438.000000	0.000000	165.000000	48.000000	62.000000	15.000000	593.333333	0.000000
13.820000	474.000000	0.000000	165.000000	49.000000	127.000000	22.000000	163.636364	0.000000
14.110000	491.000000	0.000000	164.000000	50.000000	171.000000	29.000000	58.620690	0.000000
14.370000	535.000000	0.000000	164.000000	50.000000	198.000000	26.000000	169.230769	0.000000
14.560000	553.000000	0.000000	165.000000	51.000000	186.000000	19.000000	94.736842	0.000000
14.700000	551.000000	0.000000	164.000000	52.000000	179.000000	14.000000	-14.285714	0.000000
14.780000	540.000000	0.000000	164.000000	52.000000	138.000000	8.000000	-137.500000	0.000000
14.780000	515.000000	0.000000	164.000000	53.000000	79.000000	0.000000	0.000000	0.000000
14.670000	533.000000	0.000000	163.000000	54.000000	39.000000	-11.000000	-163.636364	-0.000000
14.500000	543.000000	0.000000	163.000000	54.000000	0.000000	-17.000000	-58.823529	-0.000000
14.260000	565.000000	0.000000	163.000000	55.000000	-37.000000	-24.000000	-91.666667	-0.000000
13.940000	572.000000	0.000000	163.000000	55.000000	-56.000000	-32.000000	-21.875000	-0.000000
13.660000	588.000000	0.000000	163.000000	55.000000	-70.000000	-28.000000	-57.142857	-0.000000
13.520000	588.000000	0.000000	163.000000	55.000000	-58.000000	-14.000000	-0.000000	-0.000000
13.460000	589.000000	0.000000	163.000000	55.000000	-49.000000	-6.000000	-16.666667	-0.000000
13.460000	560.000000	0.000000	163.000000	55.000000	17.000000	0.000000	0.000000	0.000000
13.650000	546.000000	0.000000	164.000000	55.000000	86.000000	19.000000	-73.684211	0.000000
13.920000	499.000000	0.000000	164.000000	55.000000	132.000000	27.000000	-174.074074	0.000000
14.110000	455.000000	0.000000	163.000000	56.000000	157.000000	19.000000	-231.578947	0.000000
14.260000	448.000000	0.000000	165.000000	56.000000	161.000000	15.000000	-46.666667	0.000000
14.310000	425.000000	0.000000	166.000000	56.000000	164.000000	5.000000	-460.000000	0.000000
14.260000	418.000000	0.000000	168.000000	56.000000	110.000000	-5.000000	140.000000	-0.000000
14.160000	458.000000	0.000000	169.000000	58.000000	62.000000	-10.000000	-400.000000	-0.000000
14.020000	515.000000	0.000000	170.000000	58.000000	31.000000	-14.000000	-407.142857	-0.000000
13.800000	562.000000	0.000000	174.000000	58.000000	0.000000	-22.000000	-213.636364	-0.000000
13.480000	611.000000	0.000000	175.000000	59.000000	-46.000000	-32.000000	-153.125000	-0.000000
12.910000	662.000000	0.000000	177.000000	59.000000	-73.000000	-57.000000	-89.473684	-0.000000
12.190000	733.000000	0.000000	177.000000	59.000000	-139.000000	-72.000000	-98.611111	-0.000000
11.300000	799.000000	0.000000	177.000000	59.000000	-219.000000	-89.000000	-74.157303	-0.000000
10.560000	834.000000	0.000000	177.000000	59.000000	-272.000000	-74.000000	-47.297297	-0.000000
9.910000	845.000000	0.000000	177.000000	59.000000	-340.000000	-65.000000	-16.923077	-0.000000
9.220000	846.000000	0.000000	175.000000	59.000000	-342.000000	-69.000000	-1.449275	-0.000000
8.620000	825.000000	0.000000	175.000000	58.000000	-344.000000	-60.000000	35.000000	-0.000000
8.070000	805.000000	0.000000	175.000000	57.000000	-252.000000	-55.000000	36.363636	-0.000000
7.600000	765.000000	0.000000	177.000000	55.000000	-174.000000	-47.000000	85.106383	-0.000000
7.300000	731.000000	0.000000	180.000000	53.000000	-123.000000	-30.000000	113.333333	-0.000000
7.120000	691.000000	0.000000	183.000000	52.000000	-67.000000	-18.000000	222.222222	-0.000000
7.120000	586.000000	0.000000	186.000000	50.000000	-19.000000	0.000000	0.000000	0.000000
7.260000	302.000000	0.000000	189.000000	49.000000	12.000000	14.000000	-2028.571429	0.000000
7.520000	25.000000	0.000000	192.000000	47.000000	33.000000	26.000000	-1065.384615	0.000000
7.520000	0.000000	1.000000	193.000000	46.000000	0.000000	0.000000	0.000000	0.000000
8.500000	0.000000	0.000000	194.000000	46.000000	161.000000	98.000000	0.000000	-1.020408
9.030000	0.000000	0.000000	193.000000	45.000000	94.000000	53.000000	0.000000	0.000000
9.460000	0.000000	0.000000	193.000000	46.000000	86.000000	43.000000	0.000000	0.000000
9.830000	0.000000	0.000000	190.000000	47.000000	77.000000	37.000000	0.000000	0.000000
10.110000	0.000000	0.000000	188.000000	47.000000	73.000000	28.000000	0.000000	0.000000
10.320000	0.000000	0.000000	183.000000	48.000000	53.000000	21.000000	0.000000	0.000000
10.510000	0.000000	0.000000	180.000000	48.000000	40.000000	19.000000	0.000000	0.000000
10.720000	0.000000	0.000000	178.000000	49.000000	26.000000	21.000000	0.000000	0.000000
10.970000	0.000000	0.000000	174.000000	50.000000	20.000000	25.000000	0.000000	0.000000
11.200000	0.000000	0.000000	172.000000	50.000000	17.000000	23.000000	0.000000	0.000000
