t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
0.000000	48.000000	43.200000	163.000000	1.000000	123.000000	61.000000	0.000000	0.000000
0.010000	48.000000	43.200000	230.000000	0.000000	123.000000	61.000000	0.000000	0.000000
0.020000	48.000000	43.200000	333.000000	0.000000	123.000000	61.000000	0.000000	0.000000
0.030000	48.000000	43.200000	446.000000	0.000000	123.000000	61.000000	0.000000	0.000000
0.040000	48.000000	43.200000	522.000000	0.000000	123.000000	61.000000	0.000000	0.000000
0.050000	48.000000	43.200000	556.000000	0.000000	123.000000	61.000000	0.000000	0.000000
0.060000	48.000000	43.200000	583.000000	0.000000	120.000000	60.000000	0.000000	0.000000
0.070000	48.270000	43.720000	617.000000	0.000000	120.000000	60.000000	27.000000	52.000000
0.080000	48.400000	44.230000	645.000000	0.000000	119.000000	60.000000	13.000000	51.000000
0.090000	48.590000	44.870000	641.000000	0.000000	119.000000	60.000000	19.000000	64.000000
0.100000	48.810000	45.750000	641.000000	0.000000	119.000000	60.000000	22.000000	88.000000
0.110000	49.040000	46.910000	643.000000	0.000000	118.000000	59.000000	23.000000	116.000000
0.120000	49.310000	48.250000	641.000000	0.000000	120.000000	58.000000	27.000000	134.000000
0.130000	49.580000	49.760000	644.000000	0.000000	120.000000	58.000000	27.000000	151.000000
0.140000	49.730000	50.640000	641.000000	0.000000	121.000000	58.000000	15.000000	88.000000
0.150000	49.810000	51.100000	640.000000	0.000000	123.000000	56.000000	8.000000	46.000000
0.160000	49.810000	51.040000	643.000000	0.000000	125.000000	56.000000	0.000000	-6.000000
0.170000	49.720000	50.610000	643.000000	0.000000	127.000000	56.000000	-9.000000	-43.000000
0.180000	49.580000	49.930000	644.000000	0.000000	129.000000	56.000000	-14.000000	-68.000000
0.190000	49.430000	48.840000	640.000000	0.000000	130.000000	55.000000	-15.000000	-109.000000
0.200000	49.310000	47.760000	636.000000	0.000000	130.000000	55.000000	-12.000000	-108.000000
0.210000	49.260000	46.690000	641.000000	0.000000	129.000000	56.000000	-5.000000	-107.000000
0.220000	49.260000	45.950000	627.000000	0.000000	127.000000	56.000000	0.000000	-74.000000
0.230000	49.400000	45.600000	617.000000	0.000000	126.000000	57.000000	14.000000	-35.000000
0.240000	49.660000	45.500000	613.000000	0.000000	124.000000	57.000000	26.000000	-10.000000
0.250000	49.970000	45.680000	606.000000	0.000000	123.000000	58.000000	31.000000	18.000000
0.260000	50.390000	46.200000	586.000000	0.000000	121.000000	58.000000	42.000000	52.000000
0.270000	50.890000	46.940000	594.000000	0.000000	120.000000	58.000000	50.000000	74.000000
0.280000	51.250000	47.680000	586.000000	0.000000	121.000000	59.000000	36.000000	74.000000
0.290000	51.510000	48.410000	586.000000	0.000000	121.000000	59.000000	26.000000	73.000000
