t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
0.000000	57.190000	5.700000	44.000000	1.000000	130.000000	52.000000	0.000000	0.000000
0.010000	57.100000	5.400000	100.000000	0.000000	131.000000	54.000000	-9.000000	-30.000000
0.020000	57.100000	5.450000	186.000000	0.000000	131.000000	55.000000	0.000000	5.000000
0.030000	57.100000	5.560000	212.000000	0.000000	131.000000	56.000000	0.000000	11.000000
0.040000	57.100000	5.920000	233.000000	0.000000	130.000000	56.000000	0.000000	36.000000
0.050000	57.100000	6.560000	270.000000	0.000000	130.000000	56.000000	0.000000	64.000000
0.060000	57.210000	7.380000	294.000000	0.000000	128.000000	57.000000	11.000000	82.000000
0.070000	57.310000	8.170000	304.000000	0.000000	128.000000	57.000000	10.000000	79.000000
0.080000	57.440000	8.980000	307.000000	0.000000	130.000000	56.000000	13.000000	81.000000
0.090000	57.630000	9.810000	315.000000	0.000000	129.000000	56.000000	19.000000	83.000000
0.100000	57.910000	10.390000	315.000000	0.000000	129.000000	56.000000	28.000000	58.000000
0.110000	58.170000	10.670000	314.000000	0.000000	127.000000	55.000000	26.000000	28.000000
0.120000	58.360000	10.740000	302.000000	0.000000	126.000000	54.000000	19.000000	7.000000
0.130000	58.510000	10.540000	306.000000	0.000000	126.000000	54.000000	15.000000	-20.000000
0.140000	58.690000	10.000000	306.000000	0.000000	126.000000	54.000000	18.000000	-54.000000
0.150000	58.800000	9.240000	304.000000	0.000000	125.000000	54.000000	11.000000	-76.000000
0.160000	58.860000	8.340000	304.000000	0.000000	125.000000	54.000000	6.000000	-90.000000
0.170000	59.020000	7.590000	302.000000	0.000000	126.000000	54.000000	16.000000	-75.000000
0.180000	59.370000	6.950000	306.000000	0.000000	128.000000	54.000000	35.000000	-64.000000
0.190000	59.850000	6.880000	314.000000	0.000000	130.000000	54.000000	48.000000	-7.000000
0.200000	60.410000	7.330000	320.000000	0.000000	130.000000	54.000000	56.000000	45.000000
0.210000	61.110000	8.130000	337.000000	0.000000	130.000000	54.000000	70.000000	80.000000
0.220000	61.890000	9.450000	348.000000	0.000000	130.000000	54.000000	78.000000	132.000000
0.230000	62.570000	11.220000	371.000000	0.000000	130.000000	54.000000	68.000000	177.000000
0.240000	62.950000	13.280000	369.000000	0.000000	129.000000	55.000000	38.000000	206.000000
0.250000	63.130000	15.490000	343.000000	0.000000	128.000000	54.000000	18.000000	221.000000
0.260000	62.940000	17.690000	371.000000	0.000000	128.000000	54.000000	-19.000000	220.000000
0.270000	62.540000	19.230000	369.000000	0.000000	128.000000	53.000000	-40.000000	154.000000
0.280000	61.990000	20.320000	398.000000	0.000000	128.000000	52.000000	-55.000000	109.000000
0.290000	61.060000	20.440000	399.000000	0.000000	128.000000	52.000000	-93.000000	12.000000
0.300000	59.650000	19.400000	397.000000	0.000000	128.000000	50.000000	-141.000000	-104.000000
0.310000	57.920000	17.600000	402.000000	0.000000	129.000000	50.000000	-173.000000	-180.000000
0.320000	56.000000	14.850000	405.000000	0.000000	129.000000	49.000000	-192.000000	-275.000000
0.330000	54.670000	11.990000	413.000000	0.000000	129.000000	49.000000	-133.000000	-286.000000
0.340000	53.740000	9.070000	396.000000	0.000000	129.000000	49.000000	-93.000000	-292.000000
0.350000	53.400000	6.500000	399.000000	0.000000	128.000000	49.000000	-34.000000	-257.000000
0.360000	53.530000	4.860000	388.000000	0.000000	128.000000	50.000000	13.000000	-164.000000
0.370000	53.970000	3.840000	398.000000	0.000000	126.000000	51.000000	44.000000	-102.000000
0.380000	54.670000	3.840000	398.000000	0.000000	123.000000	52.000000	70.000000	0.000000
0.390000	55.560000	4.400000	389.000000	0.000000	123.000000	53.000000	89.000000	56.000000
0.400000	56.570000	5.370000	387.000000	0.000000	121.000000	55.000000	101.000000	97.000000
0.410000	57.700000	6.620000	386.000000	0.000000	121.000000	55.000000	113.000000	125.000000
0.420000	58.780000	7.610000	386.000000	0.000000	122.000000	56.000000	108.000000	99.000000
0.430000	59.690000	8.440000	386.000000	0.000000	122.000000	56.000000	91.000000	83.000000
0.440000	60.500000	8.750000	382.000000	0.000000	124.000000	55.000000	81.000000	31.000000
0.450000	61.240000	8.750000	379.000000	0.000000	125.000000	55.000000	74.000000	0.000000
0.460000	61.840000	8.490000	381.000000	0.000000	126.000000	54.000000	60.000000	-26.000000
0.470000	62.350000	8.100000	382.000000	0.000000	129.000000	53.000000	51.000000	-39.000000
0.480000	62.840000	7.840000	386.000000	0.000000	130.000000	53.000000	49.000000	-26.000000
0.490000	63.250000	7.660000	396.000000	0.000000	131.000000	52.000000	41.000000	-18.000000
0.500000	63.610000	7.710000	402.000000	0.000000	131.000000	52.000000	36.000000	5.000000
0.510000	63.990000	8.100000	415.000000	0.000000	131.000000	52.000000	38.000000	39.000000
0.520000	64.390000	8.730000	423.000000	0.000000	131.000000	52.000000	40.000000	63.000000
0.530000	64.700000	9.570000	428.000000	0.000000	130.000000	52.000000	31.000000	84.000000
0.540000	64.950000	10.820000	427.000000	0.000000	129.000000	52.000000	25.000000	125.000000
0.550000	65.090000	12.340000	423.000000	0.000000	128.000000	53.000000	14.000000	152.000000
0.560000	65.350000	14.230000	402.000000	0.000000	128.000000	53.000000	26.000000	189.000000
0.570000	65.690000	15.870000	396.000000	0.000000	127.000000	52.000000	34.000000	164.000000
0.580000	66.150000	17.340000	382.000000	0.000000	127.000000	52.000000	46.000000	147.000000
0.590000	66.470000	17.980000	362.000000	0.000000	127.000000	52.000000	32.000000	64.000000
0.600000	66.470000	17.980000	364.000000	0.000000	128.000000	53.000000	0.000000	0.000000
0.610000	66.360000	17.630000	369.000000	0.000000	129.000000	52.000000	-11.000000	-35.000000
0.620000	66.180000	16.550000	373.000000	0.000000	130.000000	52.000000	-18.000000	-108.000000
0.630000	65.870000	14.700000	362.000000	0.000000	132.000000	51.000000	-31.000000	-185.000000
0.640000	65.470000	12.340000	373.000000	0.000000	133.000000	52.000000	-40.000000	-236.000000
0.650000	65.180000	9.920000	371.000000	0.000000	134.000000	51.000000	-29.000000	-242.000000
0.660000	65.180000	8.380000	371.000000	0.000000	133.000000	52.000000	0.000000	-154.000000
0.670000	65.300000	7.420000	371.000000	0.000000	133.000000	52.000000	12.000000	-96.000000
0.680000	65.610000	7.180000	379.000000	0.000000	133.000000	52.000000	31.000000	-24.000000
0.690000	65.940000	7.290000	398.000000	0.000000	131.000000	52.000000	33.000000	11.000000
0.700000	66.300000	7.630000	402.000000	0.000000	133.000000	53.000000	36.000000	34.000000
