t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
0.000000	63.870000	30.780000	202.000000	1.000000	163.000000	54.000000	0.000000	0.000000
0.010000	64.060000	30.430000	270.000000	0.000000	164.000000	54.000000	19.000000	-35.000000
0.020000	64.010000	30.950000	279.000000	0.000000	164.000000	54.000000	-5.000000	52.000000
0.030000	64.010000	31.120000	273.000000	0.000000	164.000000	54.000000	0.000000	17.000000
0.040000	64.010000	31.290000	327.000000	0.000000	166.000000	53.000000	0.000000	17.000000
0.050000	64.010000	31.460000	396.000000	0.000000	166.000000	53.000000	0.000000	17.000000
0.060000	63.900000	31.620000	417.000000	0.000000	166.000000	53.000000	-11.000000	16.000000
0.070000	63.790000	31.750000	441.000000	0.000000	166.000000	53.000000	-11.000000	13.000000
0.080000	63.530000	31.820000	493.000000	0.000000	168.000000	53.000000	-26.000000	7.000000
0.090000	63.130000	31.820000	488.000000	0.000000	168.000000	53.000000	-40.000000	0.000000
0.100000	62.640000	31.820000	502.000000	0.000000	168.000000	53.000000	-49.000000	0.000000
0.110000	62.010000	31.660000	535.000000	0.000000	168.000000	53.000000	-63.000000	-16.000000
0.120000	61.400000	31.430000	539.000000	0.000000	166.000000	54.000000	-61.000000	-23.000000
0.130000	60.950000	31.040000	538.000000	0.000000	166.000000	54.000000	-45.000000	-39.000000
0.140000	60.590000	30.560000	535.000000	0.000000	166.000000	54.000000	-36.000000	-48.000000
0.150000	60.370000	30.020000	518.000000	0.000000	166.000000	54.000000	-22.000000	-54.000000
0.160000	60.150000	29.350000	489.000000	0.000000	166.000000	54.000000	-22.000000	-67.000000
0.170000	60.150000	28.600000	465.000000	0.000000	164.000000	55.000000	0.000000	-75.000000
0.180000	60.240000	27.760000	455.000000	0.000000	164.000000	55.000000	9.000000	-84.000000
0.190000	60.570000	27.200000	433.000000	0.000000	164.000000	55.000000	33.000000	-56.000000
0.200000	61.210000	26.840000	388.000000	0.000000	163.000000	56.000000	64.000000	-36.000000
0.210000	62.050000	26.720000	349.000000	0.000000	163.000000	57.000000	84.000000	-12.000000
0.220000	63.190000	26.780000	329.000000	0.000000	162.000000	58.000000	114.000000	6.000000
0.230000	64.190000	26.950000	324.000000	0.000000	162.000000	58.000000	100.000000	17.000000
0.240000	65.100000	27.400000	325.000000	0.000000	163.000000	59.000000	91.000000	45.000000
0.250000	65.790000	27.970000	344.000000	0.000000	163.000000	59.000000	69.000000	57.000000
0.260000	66.310000	28.630000	381.000000	0.000000	163.000000	59.000000	52.000000	66.000000
0.270000	66.720000	29.350000	445.000000	0.000000	165.000000	58.000000	41.000000	72.000000
0.280000	66.920000	30.050000	499.000000	0.000000	165.000000	58.000000	20.000000	70.000000
0.290000	66.840000	30.610000	553.000000	0.000000	167.000000	57.000000	-8.000000	56.000000
0.300000	66.580000	31.090000	560.000000	0.000000	168.000000	56.000000	-26.000000	48.000000
0.310000	66.050000	30.960000	564.000000	0.000000	168.000000	56.000000	-53.000000	-13.000000
0.320000	65.030000	31.300000	554.000000	0.000000	168.000000	55.000000	-102.000000	34.000000
0.330000	63.680000	31.950000	551.000000	0.000000	168.000000	55.000000	-135.000000	65.000000
0.340000	62.040000	32.020000	557.000000	0.000000	169.000000	54.000000	-164.000000	7.000000
0.350000	60.810000	31.880000	553.000000	0.000000	169.000000	54.000000	-123.000000	-14.000000
0.360000	59.860000	31.590000	540.000000	0.000000	167.000000	54.000000	-95.000000	-29.000000
0.370000	59.540000	31.170000	540.000000	0.000000	167.000000	54.000000	-32.000000	-42.000000
0.380000	59.460000	30.580000	541.000000	0.000000	166.000000	54.000000	-8.000000	-59.000000
0.390000	59.550000	29.890000	546.000000	0.000000	165.000000	55.000000	9.000000	-69.000000
0.400000	59.640000	29.180000	536.000000	0.000000	164.000000	55.000000	9.000000	-71.000000
