t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
0.000000	45.860000	87.600000	93.000000	1.000000	141.000000	59.000000	0.000000	0.000000
0.010000	45.860000	87.600000	136.000000	0.000000	141.000000	59.000000	0.000000	0.000000
0.020000	45.860000	87.600000	270.000000	0.000000	141.000000	59.000000	0.000000	0.000000
0.030000	46.100000	87.990000	398.000000	0.000000	141.000000	59.000000	24.000000	39.000000
0.040000	46.500000	88.220000	488.000000	0.000000	141.000000	59.000000	40.000000	23.000000
0.050000	47.220000	88.570000	570.000000	0.000000	141.000000	59.000000	72.000000	35.000000
0.060000	48.270000	89.060000	595.000000	0.000000	141.000000	59.000000	105.000000	49.000000
0.070000	49.540000	89.640000	617.000000	0.000000	142.000000	59.000000	127.000000	58.000000
0.080000	50.960000	90.100000	636.000000	0.000000	143.000000	59.000000	142.000000	46.000000
0.090000	52.510000	90.520000	625.000000	0.000000	146.000000	58.000000	155.000000	42.000000
0.100000	54.150000	90.850000	620.000000	0.000000	147.000000	58.000000	164.000000	33.000000
0.110000	55.670000	91.070000	605.000000	0.000000	150.000000	57.000000	152.000000	22.000000
0.120000	56.950000	91.130000	580.000000	0.000000	151.000000	56.000000	128.000000	6.000000
0.130000	58.080000	91.080000	529.000000	0.000000	151.000000	56.000000	113.000000	-5.000000
0.140000	58.540000	90.850000	499.000000	0.000000	152.000000	56.000000	46.000000	-23.000000
0.150000	58.540000	90.580000	491.000000	0.000000	152.000000	56.000000	0.000000	-27.000000
0.160000	58.260000	90.190000	491.000000	0.000000	153.000000	55.000000	-28.000000	-39.000000
0.170000	57.520000	89.720000	501.000000	0.000000	152.000000	56.000000	-74.000000	-47.000000
0.180000	56.380000	89.090000	519.000000	0.000000	150.000000	55.000000	-114.000000	-63.000000
0.190000	54.980000	88.380000	537.000000	0.000000	149.000000	56.000000	-140.000000	-71.000000
0.200000	53.200000	87.560000	537.000000	0.000000	148.000000	57.000000	-178.000000	-82.000000
0.210000	51.080000	86.730000	540.000000	0.000000	147.000000	58.000000	-212.000000	-83.000000
0.220000	48.720000	85.860000	554.000000	0.000000	146.000000	58.000000	-236.000000	-87.000000
0.230000	46.550000	85.100000	588.000000	0.000000	144.000000	58.000000	-217.000000	-76.000000
0.240000	44.920000	84.420000	613.000000	0.000000	143.000000	59.000000	-163.000000	-68.000000
0.250000	43.650000	84.040000	640.000000	0.000000	143.000000	59.000000	-127.000000	-38.000000
0.260000	43.250000	83.920000	655.000000	0.000000	142.000000	58.000000	-40.000000	-12.000000
0.270000	43.360000	83.970000	658.000000	0.000000	142.000000	58.000000	11.000000	5.000000
0.280000	43.820000	83.970000	668.000000	0.000000	142.000000	57.000000	46.000000	0.000000
0.290000	44.900000	84.260000	678.000000	0.000000	142.000000	57.000000	108.000000	29.000000
0.300000	46.820000	84.690000	702.000000	0.000000	142.000000	57.000000	192.000000	43.000000
0.310000	49.310000	85.330000	711.000000	0.000000	142.000000	57.000000	249.000000	64.000000
0.320000	52.290000	86.140000	725.000000	0.000000	142.000000	57.000000	298.000000	81.000000
0.330000	55.840000	87.060000	731.000000	0.000000	143.000000	57.000000	355.000000	92.000000
0.340000	59.770000	87.970000	727.000000	0.000000	142.000000	58.000000	393.000000	91.000000
0.350000	63.740000	88.880000	724.000000	0.000000	142.000000	58.000000	397.000000	91.000000
0.360000	67.750000	89.800000	699.000000	0.000000	143.000000	59.000000	401.000000	92.000000
0.370000	71.200000	90.440000	622.000000	0.000000	145.000000	59.000000	345.000000	64.000000
0.380000	74.270000	90.890000	514.000000	0.000000	146.000000	58.000000	307.000000	45.000000
0.390000	76.110000	91.210000	49.000000	0.000000	147.000000	59.000000	184.000000	32.000000
0.400000	76.110000	91.210000	0.000000	1.000000	149.000000	58.000000	0.000000	0.000000
0.410000	76.290000	91.360000	0.000000	0.000000	150.000000	57.000000	18.000000	15.000000
0.420000	75.260000	91.310000	0.000000	0.000000	151.000000	56.000000	-103.000000	-5.000000
0.430000	73.650000	91.230000	0.000000	0.000000	151.000000	56.000000	-161.000000	-8.000000
0.440000	71.650000	91.120000	0.000000	0.000000	151.000000	56.000000	-200.000000	-11.000000
0.450000	69.170000	90.880000	0.000000	0.000000	151.000000	56.000000	-248.000000	-24.000000
