t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
0.000000	83.900000	58.480000	655.000000	1.000000	105.000000	65.000000	0.000000	0.000000
0.010000	85.730000	55.680000	613.000000	0.000000	105.000000	65.000000	183.000000	-280.000000
0.020000	85.730000	55.910000	407.000000	0.000000	105.000000	65.000000	0.000000	23.000000
0.030000	86.550000	56.140000	413.000000	0.000000	105.000000	65.000000	82.000000	23.000000
0.040000	87.930000	57.360000	466.000000	0.000000	105.000000	65.000000	138.000000	122.000000
0.050000	89.600000	59.230000	516.000000	0.000000	105.000000	65.000000	167.000000	187.000000
0.060000	91.320000	61.580000	585.000000	0.000000	107.000000	64.000000	172.000000	235.000000
0.070000	92.720000	63.920000	641.000000	0.000000	107.000000	62.000000	140.000000	234.000000
0.080000	93.890000	66.200000	658.000000	0.000000	108.000000	61.000000	117.000000	228.000000
0.090000	94.750000	68.420000	662.000000	0.000000	109.000000	60.000000	86.000000	222.000000
0.100000	94.830000	70.290000	664.000000	0.000000	110.000000	58.000000	8.000000	187.000000
0.110000	94.400000	71.940000	699.000000	0.000000	113.000000	57.000000	-43.000000	165.000000
0.120000	93.130000	72.430000	733.000000	0.000000	116.000000	56.000000	-127.000000	49.000000
0.130000	91.450000	71.730000	753.000000	0.000000	118.000000	56.000000	-168.000000	-70.000000
0.140000	89.500000	70.230000	793.000000	0.000000	119.000000	54.000000	-195.000000	-150.000000
0.150000	87.270000	67.350000	803.000000	0.000000	120.000000	54.000000	-223.000000	-288.000000
0.160000	86.020000	64.460000	814.000000	0.000000	120.000000	54.000000	-125.000000	-289.000000
0.170000	85.410000	61.580000	809.000000	0.000000	120.000000	54.000000	-61.000000	-288.000000
0.180000	85.970000	59.590000	819.000000	0.000000	119.000000	53.000000	56.000000	-199.000000
0.190000	87.410000	58.170000	840.000000	0.000000	118.000000	54.000000	144.000000	-142.000000
0.200000	89.430000	57.570000	861.000000	0.000000	117.000000	54.000000	202.000000	-60.000000
0.210000	91.410000	57.740000	894.000000	0.000000	115.000000	54.000000	198.000000	17.000000
0.220000	93.550000	58.420000	899.000000	0.000000	114.000000	55.000000	214.000000	68.000000
0.230000	95.800000	59.740000	906.000000	0.000000	112.000000	55.000000	225.000000	132.000000
0.240000	97.380000	61.240000	912.000000	0.000000	112.000000	55.000000	158.000000	150.000000
0.250000	98.000000	62.850000	933.000000	0.000000	112.000000	56.000000	62.000000	161.000000
0.260000	98.000000	64.180000	939.000000	0.000000	112.000000	56.000000	0.000000	133.000000
0.270000	97.220000	65.000000	944.000000	0.000000	112.000000	56.000000	-78.000000	82.000000
0.280000	96.220000	65.470000	951.000000	0.000000	113.000000	56.000000	-100.000000	47.000000
0.290000	95.060000	65.060000	934.000000	0.000000	113.000000	56.000000	-116.000000	-41.000000
0.300000	93.740000	63.640000	946.000000	0.000000	115.000000	55.000000	-132.000000	-142.000000
0.310000	92.730000	61.560000	959.000000	0.000000	115.000000	55.000000	-101.000000	-208.000000
0.320000	91.920000	59.950000	943.000000	0.000000	115.000000	55.000000	-81.000000	-161.000000
0.330000	92.060000	59.090000	950.000000	0.000000	116.000000	55.000000	14.000000	-86.000000
0.340000	92.880000	58.720000	938.000000	0.000000	115.000000	55.000000	82.000000	-37.000000
0.350000	94.150000	58.870000	944.000000	0.000000	115.000000	55.000000	127.000000	15.000000
0.360000	95.550000	59.720000	941.000000	0.000000	115.000000	55.000000	140.000000	85.000000
0.370000	96.920000	61.030000	926.000000	0.000000	113.000000	56.000000	137.000000	131.000000
