t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
0.000000	17.940000	84.090000	208.000000	1.000000	149.000000	59.000000	0.000000	0.000000
0.010000	17.940000	84.090000	282.000000	0.000000	151.000000	60.000000	0.000000	0.000000
0.020000	17.940000	84.090000	274.000000	0.000000	152.000000	60.000000	0.000000	0.000000
0.030000	17.940000	84.090000	284.000000	0.000000	152.000000	60.000000	0.000000	0.000000
0.040000	17.940000	84.090000	307.000000	0.000000	154.000000	60.000000	0.000000	0.000000
0.050000	17.940000	84.090000	334.000000	0.000000	156.000000	61.000000	0.000000	0.000000
0.060000	17.940000	84.090000	361.000000	0.000000	156.000000	61.000000	0.000000	0.000000
0.070000	18.070000	83.740000	387.000000	0.000000	156.000000	61.000000	13.000000	-35.000000
0.080000	18.130000	83.290000	400.000000	0.000000	156.000000	61.000000	6.000000	-45.000000
0.090000	18.130000	82.720000	417.000000	0.000000	156.000000	61.000000	0.000000	-57.000000
0.100000	18.190000	82.000000	442.000000	0.000000	155.000000	62.000000	6.000000	-72.000000
0.110000	18.190000	81.180000	463.000000	0.000000	155.000000	62.000000	0.000000	-82.000000
0.120000	18.190000	80.370000	477.000000	0.000000	155.000000	62.000000	0.000000	-81.000000
0.130000	18.190000	79.560000	491.000000	0.000000	154.000000	63.000000	0.000000	-81.000000
0.140000	18.240000	78.860000	494.000000	0.000000	154.000000	63.000000	5.000000	-70.000000
0.150000	18.310000	78.250000	507.000000	0.000000	152.000000	62.000000	7.000000	-61.000000
0.160000	18.380000	77.930000	509.000000	0.000000	151.000000	63.000000	7.000000	-32.000000
0.170000	18.440000	77.770000	502.000000	0.000000	151.000000	63.000000	6.000000	-16.000000
0.180000	18.440000	77.720000	477.000000	0.000000	149.000000	63.000000	0.000000	-5.000000
0.190000	18.440000	77.720000	366.000000	0.000000	149.000000	63.000000	0.000000	0.000000
0.200000	18.440000	77.910000	203.000000	0.000000	149.000000	63.000000	0.000000	19.000000
0.210000	18.440000	77.910000	0.000000	1.000000	149.000000	63.000000	0.000000	0.000000
0.220000	18.570000	78.420000	0.000000	0.000000	149.000000	63.000000	13.000000	51.000000
0.230000	18.810000	78.700000	0.000000	0.000000	149.000000	63.000000	24.000000	28.000000
0.240000	19.070000	78.980000	0.000000	0.000000	147.000000	62.000000	26.000000	28.000000
0.250000	19.480000	79.270000	0.000000	0.000000	147.000000	62.000000	41.000000	29.000000
0.260000	19.980000	79.500000	0.000000	0.000000	147.000000	62.000000	50.000000	23.000000
0.270000	20.530000	79.730000	0.000000	0.000000	147.000000	62.000000	55.000000	23.000000
0.280000	21.090000	79.940000	0.000000	0.000000	146.000000	62.000000	56.000000	21.000000
0.290000	21.570000	80.160000	0.000000	0.000000	146.000000	62.000000	48.000000	22.000000
0.300000	22.000000	80.380000	0.000000	0.000000	146.000000	62.000000	43.000000	22.000000
0.310000	22.320000	80.600000	0.000000	0.000000	143.000000	62.000000	32.000000	22.000000
0.320000	22.320000	80.600000	179.000000	1.000000	143.000000	62.000000	0.000000	0.000000
0.330000	22.480000	81.000000	260.000000	0.000000	143.000000	62.000000	16.000000	40.000000
0.340000	22.360000	81.160000	330.000000	0.000000	143.000000	62.000000	-12.000000	16.000000
0.350000	22.130000	81.240000	387.000000	0.000000	143.000000	62.000000	-23.000000	8.000000
0.360000	21.850000	81.240000	422.000000	0.000000	144.000000	61.000000	-28.000000	0.000000
0.370000	21.390000	81.240000	492.000000	0.000000	144.000000	61.000000	-46.000000	0.000000
0.380000	20.960000	81.240000	514.000000	0.000000	144.000000	61.000000	-43.000000	0.000000
0.390000	20.550000	81.120000	519.000000	0.000000	145.000000	60.000000	-41.000000	-12.000000
