t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
0.000000	20.620000	32.500000	178.000000	1.000000	128.000000	54.000000	0.000000	0.000000
0.010000	21.310000	33.090000	252.000000	0.000000	129.000000	53.000000	69.000000	59.000000
0.020000	20.990000	33.380000	353.000000	0.000000	130.000000	54.000000	-32.000000	29.000000
0.030000	21.070000	33.580000	481.000000	0.000000	130.000000	54.000000	8.000000	20.000000
0.040000	21.070000	33.630000	522.000000	0.000000	131.000000	55.000000	0.000000	5.000000
0.050000	21.070000	33.580000	537.000000	0.000000	131.000000	55.000000	0.000000	-5.000000
0.060000	21.150000	33.480000	585.000000	0.000000	131.000000	56.000000	8.000000	-10.000000
0.070000	21.240000	32.980000	610.000000	0.000000	131.000000	56.000000	9.000000	-50.000000
0.080000	21.370000	32.220000	646.000000	0.000000	131.000000	56.000000	13.000000	-76.000000
0.090000	21.500000	31.300000	681.000000	0.000000	131.000000	56.000000	13.000000	-92.000000
0.100000	21.570000	30.210000	707.000000	0.000000	132.000000	55.000000	7.000000	-109.000000
0.110000	21.570000	29.020000	737.000000	0.000000	132.000000	55.000000	0.000000	-119.000000
0.120000	21.650000	27.780000	757.000000	0.000000	131.000000	56.000000	8.000000	-124.000000
0.130000	21.710000	26.630000	753.000000	0.000000	131.000000	56.000000	6.000000	-115.000000
0.140000	21.800000	25.810000	759.000000	0.000000	130.000000	56.000000	9.000000	-82.000000
0.150000	21.910000	25.190000	759.000000	0.000000	128.000000	57.000000	11.000000	-62.000000
0.160000	21.960000	24.880000	754.000000	0.000000	127.000000	57.000000	5.000000	-31.000000
0.170000	21.960000	24.750000	659.000000	0.000000	124.000000	58.000000	0.000000	-13.000000
0.180000	21.960000	24.750000	447.000000	0.000000	123.000000	59.000000	0.000000	0.000000
0.190000	21.960000	24.750000	0.000000	1.000000	122.000000	60.000000	0.000000	0.000000
0.200000	22.020000	25.150000	0.000000	0.000000	120.000000	60.000000	6.000000	40.000000
0.210000	22.120000	25.730000	0.000000	0.000000	120.000000	60.000000	10.000000	58.000000
0.220000	22.290000	26.290000	0.000000	0.000000	120.000000	60.000000	17.000000	56.000000
0.230000	22.510000	26.870000	0.000000	0.000000	120.000000	60.000000	22.000000	58.000000
0.240000	22.830000	27.460000	0.000000	0.000000	119.000000	60.000000	32.000000	59.000000
0.250000	23.230000	27.900000	0.000000	0.000000	119.000000	60.000000	40.000000	44.000000
0.260000	23.700000	28.270000	0.000000	0.000000	121.000000	59.000000	47.000000	37.000000
0.270000	24.180000	28.530000	0.000000	0.000000	121.000000	59.000000	48.000000	26.000000
0.280000	24.650000	28.750000	0.000000	0.000000	123.000000	59.000000	47.000000	22.000000
0.290000	24.650000	28.750000	247.000000	1.000000	124.000000	58.000000	0.000000	0.000000
0.300000	25.180000	29.230000	351.000000	0.000000	124.000000	58.000000	53.000000	48.000000
0.310000	25.180000	29.480000	397.000000	0.000000	126.000000	58.000000	0.000000	25.000000
0.320000	25.010000	29.620000	530.000000	0.000000	127.000000	57.000000	-17.000000	14.000000
0.330000	24.760000	29.740000	647.000000	0.000000	127.000000	57.000000	-25.000000	12.000000
0.340000	24.330000	29.740000	714.000000	0.000000	128.000000	57.000000	-43.000000	0.000000
0.350000	23.910000	29.630000	749.000000	0.000000	128.000000	57.000000	-42.000000	-11.000000
0.360000	23.520000	29.490000	760.000000	0.000000	130.000000	56.000000	-39.000000	-14.000000
0.370000	23.340000	29.350000	765.000000	0.000000	129.000000	56.000000	-18.000000	-14.000000
0.380000	23.340000	29.180000	768.000000	0.000000	129.000000	56.000000	0.000000	-17.000000
0.390000	23.340000	28.970000	776.000000	0.000000	130.000000	55.000000	0.000000	-21.000000
0.400000	23.650000	28.670000	776.000000	0.000000	130.000000	55.000000	31.000000	-30.000000
0.410000	24.060000	28.300000	785.000000	0.000000	129.000000	56.000000	41.000000	-37.000000
0.420000	24.460000	27.900000	770.000000	0.000000	130.000000	56.000000	40.000000	-40.000000
0.430000	24.870000	27.510000	777.000000	0.000000	130.000000	56.000000	41.000000	-39.000000
0.440000	25.230000	27.130000	776.000000	0.000000	128.000000	57.000000	36.000000	-38.000000
0.450000	25.330000	26.720000	777.000000	0.000000	130.000000	58.000000	10.000000	-41.000000
0.460000	25.330000	26.450000	773.000000	0.000000	128.000000	58.000000	0.000000	-27.000000
0.470000	25.220000	26.260000	777.000000	0.000000	128.000000	59.000000	-11.000000	-19.000000
0.480000	24.860000	25.990000	776.000000	0.000000	126.000000	60.000000	-36.000000	-27.000000
0.490000	24.310000	25.820000	771.000000	0.000000	125.000000	60.000000	-55.000000	-17.000000
0.500000	23.870000	25.770000	759.000000	0.000000	125.000000	60.000000	-44.000000	-5.000000
0.510000	23.440000	25.770000	721.000000	0.000000	123.000000	61.000000	-43.000000	0.000000
0.520000	23.070000	25.910000	646.000000	0.000000	123.000000	61.000000	-37.000000	14.000000
0.530000	22.940000	26.140000	414.000000	0.000000	123.000000	61.000000	-13.000000	23.000000
0.540000	22.940000	26.140000	0.000000	1.000000	123.000000	61.000000	0.000000	0.000000
0.550000	23.320000	26.800000	0.000000	0.000000	122.000000	60.000000	38.000000	66.000000
0.560000	23.730000	27.220000	0.000000	0.000000	122.000000	60.000000	41.000000	42.000000
0.570000	24.160000	27.670000	0.000000	0.000000	122.000000	60.000000	43.000000	45.000000
0.580000	24.600000	28.110000	0.000000	0.000000	121.000000	59.000000	44.000000	44.000000
0.590000	25.190000	28.580000	0.000000	0.000000	123.000000	59.000000	59.000000	47.000000
