t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
0.000000	20.770000	35.720000	265.000000	1.000000	146.000000	62.000000	0.000000	0.000000
0.010000	20.770000	35.720000	304.000000	0.000000	144.000000	62.000000	0.000000	0.000000
0.020000	20.920000	35.400000	358.000000	0.000000	144.000000	62.000000	15.000000	-32.000000
0.030000	20.920000	34.510000	449.000000	0.000000	146.000000	63.000000	0.000000	-89.000000
0.040000	20.920000	33.240000	513.000000	0.000000	146.000000	63.000000	0.000000	-127.000000
0.050000	20.800000	31.920000	575.000000	0.000000	148.000000	63.000000	-12.000000	-132.000000
0.060000	20.800000	30.780000	606.000000	0.000000	148.000000	63.000000	0.000000	-114.000000
0.070000	20.800000	29.760000	619.000000	0.000000	148.000000	63.000000	0.000000	-102.000000
0.080000	20.850000	28.970000	617.000000	0.000000	148.000000	63.000000	5.000000	-79.000000
0.090000	20.850000	28.430000	625.000000	0.000000	149.000000	63.000000	0.000000	-54.000000
0.100000	20.910000	28.060000	620.000000	0.000000	148.000000	63.000000	6.000000	-37.000000
0.110000	20.910000	28.060000	614.000000	0.000000	148.000000	63.000000	0.000000	0.000000
0.120000	20.910000	28.320000	564.000000	0.000000	148.000000	63.000000	0.000000	26.000000
0.130000	20.910000	28.770000	420.000000	0.000000	148.000000	63.000000	0.000000	45.000000
0.140000	20.710000	30.000000	368.000000	0.000000	148.000000	63.000000	-20.000000	123.000000
0.150000	20.430000	31.550000	339.000000	0.000000	148.000000	63.000000	-28.000000	155.000000
0.160000	20.150000	33.310000	361.000000	0.000000	148.000000	63.000000	-28.000000	176.000000
0.170000	20.090000	34.620000	399.000000	0.000000	148.000000	63.000000	-6.000000	131.000000
0.180000	20.180000	35.200000	398.000000	0.000000	148.000000	63.000000	9.000000	58.000000
0.190000	20.270000	35.300000	415.000000	0.000000	148.000000	63.000000	9.000000	10.000000
0.200000	20.400000	35.030000	468.000000	0.000000	148.000000	63.000000	13.000000	-27.000000
0.210000	20.610000	34.320000	519.000000	0.000000	148.000000	63.000000	21.000000	-71.000000
0.220000	20.880000	33.310000	519.000000	0.000000	150.000000	64.000000	27.000000	-101.000000
0.230000	21.150000	32.230000	518.000000	0.000000	151.000000	63.000000	27.000000	-108.000000
0.240000	21.550000	31.540000	512.000000	0.000000	151.000000	63.000000	40.000000	-69.000000
0.250000	22.040000	31.120000	497.000000	0.000000	151.000000	63.000000	49.000000	-42.000000
0.260000	22.520000	31.020000	446.000000	0.000000	151.000000	63.000000	48.000000	-10.000000
0.270000	22.990000	31.190000	345.000000	0.000000	151.000000	63.000000	47.000000	17.000000
0.280000	23.450000	31.530000	207.000000	0.000000	151.000000	63.000000	46.000000	34.000000
0.290000	23.890000	32.140000	109.000000	0.000000	153.000000	63.000000	44.000000	61.000000
