t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
0.000000	10.250000	63.260000	49.000000	1.000000	123.000000	61.000000	0.000000	0.000000
0.010000	10.040000	62.960000	180.000000	0.000000	123.000000	61.000000	-21.000000	-30.000000
0.020000	9.890000	62.960000	237.000000	0.000000	125.000000	60.000000	-15.000000	0.000000
0.030000	9.760000	63.110000	270.000000	0.000000	125.000000	60.000000	-13.000000	15.000000
0.040000	9.680000	63.430000	294.000000	0.000000	124.000000	60.000000	-8.000000	32.000000
0.050000	9.630000	63.880000	317.000000	0.000000	123.000000	59.000000	-5.000000	45.000000
0.060000	9.630000	64.570000	343.000000	0.000000	121.000000	58.000000	0.000000	69.000000
0.070000	9.730000	65.340000	369.000000	0.000000	119.000000	58.000000	10.000000	77.000000
0.080000	9.950000	66.170000	386.000000	0.000000	118.000000	57.000000	22.000000	83.000000
0.090000	10.280000	66.980000	425.000000	0.000000	117.000000	56.000000	33.000000	81.000000
0.100000	10.790000	67.800000	507.000000	0.000000	116.000000	55.000000	51.000000	82.000000
0.110000	11.410000	68.630000	541.000000	0.000000	116.000000	55.000000	62.000000	83.000000
0.120000	11.880000	69.210000	567.000000	0.000000	116.000000	55.000000	47.000000	58.000000
0.130000	12.280000	69.640000	605.000000	0.000000	116.000000	55.000000	40.000000	43.000000
0.140000	12.630000	69.790000	638.000000	0.000000	117.000000	55.000000	35.000000	15.000000
0.150000	12.920000	69.700000	644.000000	0.000000	119.000000	54.000000	29.000000	-9.000000
0.160000	13.220000	69.440000	682.000000	0.000000	120.000000	54.000000	30.000000	-26.000000
0.170000	13.510000	68.690000	725.000000	0.000000	121.000000	55.000000	29.000000	-75.000000
0.180000	13.730000	67.560000	748.000000	0.000000	123.000000	55.000000	22.000000	-113.000000
0.190000	13.910000	66.170000	753.000000	0.000000	123.000000	55.000000	18.000000	-139.000000
0.200000	13.910000	64.410000	784.000000	0.000000	122.000000	56.000000	0.000000	-176.000000
0.210000	13.740000	62.540000	785.000000	0.000000	122.000000	56.000000	-17.000000	-187.000000
0.220000	13.550000	60.590000	796.000000	0.000000	121.000000	56.000000	-19.000000	-195.000000
0.230000	13.310000	58.820000	811.000000	0.000000	119.000000	56.000000	-24.000000	-177.000000
0.240000	13.060000	57.490000	812.000000	0.000000	116.000000	57.000000	-25.000000	-133.000000
0.250000	12.800000	56.460000	815.000000	0.000000	115.000000	58.000000	-26.000000	-103.000000
0.260000	12.630000	55.910000	814.000000	0.000000	112.000000	58.000000	-17.000000	-55.000000
0.270000	12.480000	55.730000	800.000000	0.000000	110.000000	58.000000	-15.000000	-18.000000
0.280000	12.340000	55.800000	770.000000	0.000000	109.000000	59.000000	-14.000000	7.000000
0.290000	12.020000	56.360000	725.000000	0.000000	107.000000	59.000000	-32.000000	56.000000
0.300000	11.590000	57.510000	687.000000	0.000000	105.000000	58.000000	-43.000000	115.000000
0.310000	11.150000	59.050000	681.000000	0.000000	105.000000	58.000000	-44.000000	154.000000
0.320000	10.710000	60.430000	675.000000	0.000000	105.000000	58.000000	-44.000000	138.000000
