t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
0.000000	13.240000	18.150000	30.000000	1.000000	152.000000	57.000000	0.000000	0.000000
0.010000	13.730000	18.350000	98.000000	0.000000	153.000000	56.000000	49.000000	20.000000
0.020000	13.930000	18.480000	137.000000	0.000000	153.000000	56.000000	20.000000	13.000000
0.030000	14.010000	18.580000	218.000000	0.000000	153.000000	56.000000	8.000000	10.000000
0.040000	14.010000	18.580000	279.000000	0.000000	155.000000	55.000000	0.000000	0.000000
0.050000	13.870000	18.580000	279.000000	0.000000	155.000000	55.000000	-14.000000	0.000000
0.060000	13.340000	18.440000	309.000000	0.000000	157.000000	56.000000	-53.000000	-14.000000
0.070000	12.550000	18.060000	319.000000	0.000000	157.000000	56.000000	-79.000000	-38.000000
0.080000	11.610000	17.520000	345.000000	0.000000	158.000000	56.000000	-94.000000	-54.000000
0.090000	10.650000	16.850000	349.000000	0.000000	160.000000	54.000000	-96.000000	-67.000000
0.100000	9.670000	16.170000	351.000000	0.000000	160.000000	53.000000	-98.000000	-68.000000
0.110000	9.430000	15.580000	351.000000	0.000000	162.000000	51.000000	-24.000000	-59.000000
0.120000	9.680000	15.060000	351.000000	0.000000	163.000000	50.000000	25.000000	-52.000000
0.130000	10.250000	14.520000	353.000000	0.000000	163.000000	48.000000	57.000000	-54.000000
0.140000	11.190000	14.130000	369.000000	0.000000	165.000000	47.000000	94.000000	-39.000000
0.150000	11.830000	13.840000	369.000000	0.000000	165.000000	46.000000	64.000000	-29.000000
0.160000	12.280000	13.530000	382.000000	0.000000	166.000000	45.000000	45.000000	-31.000000
0.170000	12.280000	13.190000	427.000000	0.000000	166.000000	45.000000	0.000000	-34.000000
0.180000	11.670000	12.760000	464.000000	0.000000	165.000000	46.000000	-61.000000	-43.000000
0.190000	10.750000	12.240000	522.000000	0.000000	166.000000	47.000000	-92.000000	-52.000000
0.200000	9.720000	11.670000	595.000000	0.000000	166.000000	47.000000	-103.000000	-57.000000
0.210000	8.820000	11.390000	620.000000	0.000000	166.000000	47.000000	-90.000000	-28.000000
0.220000	8.490000	11.390000	620.000000	0.000000	167.000000	47.000000	-33.000000	0.000000
0.230000	8.490000	11.520000	611.000000	0.000000	168.000000	47.000000	0.000000	13.000000
0.240000	8.830000	11.680000	619.000000	0.000000	169.000000	47.000000	34.000000	16.000000
0.250000	9.690000	12.100000	602.000000	0.000000	169.000000	47.000000	86.000000	42.000000
0.260000	10.900000	12.700000	592.000000	0.000000	169.000000	47.000000	121.000000	60.000000
0.270000	12.110000	13.430000	595.000000	0.000000	169.000000	47.000000	121.000000	73.000000
0.280000	13.200000	14.230000	606.000000	0.000000	169.000000	47.000000	109.000000	80.000000
0.290000	14.220000	15.070000	617.000000	0.000000	169.000000	47.000000	102.000000	84.000000
0.300000	14.930000	15.650000	641.000000	0.000000	169.000000	47.000000	71.000000	58.000000
0.310000	15.170000	15.910000	693.000000	0.000000	169.000000	47.000000	24.000000	26.000000
