t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
0.000000	49.580000	31.610000	139.000000	1.000000	142.000000	54.000000	0.000000	0.000000
0.010000	50.110000	32.120000	149.000000	0.000000	142.000000	54.000000	53.000000	51.000000
0.020000	49.720000	32.000000	148.000000	0.000000	144.000000	54.000000	-39.000000	-12.000000
0.030000	49.510000	31.530000	185.000000	0.000000	145.000000	54.000000	-21.000000	-47.000000
0.040000	49.120000	30.840000	256.000000	0.000000	145.000000	54.000000	-39.000000	-69.000000
0.050000	48.610000	29.830000	274.000000	0.000000	145.000000	55.000000	-51.000000	-101.000000
0.060000	48.010000	28.510000	337.000000	0.000000	145.000000	55.000000	-60.000000	-132.000000
0.070000	47.320000	26.980000	387.000000	0.000000	145.000000	55.000000	-69.000000	-153.000000
0.080000	46.560000	25.560000	456.000000	0.000000	143.000000	55.000000	-76.000000	-142.000000
0.090000	45.800000	24.330000	518.000000	0.000000	141.000000	56.000000	-76.000000	-123.000000
0.100000	45.100000	23.220000	586.000000	0.000000	139.000000	56.000000	-70.000000	-111.000000
0.110000	44.910000	22.870000	641.000000	0.000000	136.000000	56.000000	-19.000000	-35.000000
0.120000	45.050000	23.150000	662.000000	0.000000	134.000000	56.000000	14.000000	28.000000
0.130000	45.450000	23.860000	673.000000	0.000000	131.000000	56.000000	40.000000	71.000000
0.140000	46.700000	25.700000	685.000000	0.000000	130.000000	56.000000	125.000000	184.000000
0.150000	48.510000	28.080000	685.000000	0.000000	130.000000	56.000000	181.000000	238.000000
0.160000	50.360000	30.820000	666.000000	0.000000	130.000000	56.000000	185.000000	274.000000
0.170000	52.230000	33.450000	644.000000	0.000000	132.000000	57.000000	187.000000	263.000000
0.180000	54.110000	35.420000	574.000000	0.000000	134.000000	56.000000	188.000000	197.000000
0.190000	55.420000	36.960000	413.000000	0.000000	135.000000	55.000000	131.000000	154.000000
0.200000	56.120000	37.610000	85.000000	0.000000	138.000000	55.000000	70.000000	65.000000
