t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
0.000000	61.780000	86.040000	397.000000	1.000000	110.000000	60.000000	0.000000	0.000000
0.010000	60.660000	85.550000	515.000000	0.000000	110.000000	60.000000	-112.000000	-49.000000
0.020000	59.950000	85.550000	557.000000	0.000000	111.000000	61.000000	-71.000000	0.000000
0.030000	59.480000	85.710000	710.000000	0.000000	112.000000	62.000000	-47.000000	16.000000
0.040000	59.170000	85.760000	800.000000	0.000000	112.000000	62.000000	-31.000000	5.000000
0.050000	59.040000	85.810000	836.000000	0.000000	113.000000	63.000000	-13.000000	5.000000
0.060000	58.950000	85.810000	854.000000	0.000000	114.000000	64.000000	-9.000000	0.000000
0.070000	59.160000	85.810000	869.000000	0.000000	114.000000	64.000000	21.000000	0.000000
0.080000	59.540000	85.750000	896.000000	0.000000	117.000000	65.000000	38.000000	-6.000000
0.090000	60.400000	85.610000	899.000000	0.000000	117.000000	65.000000	86.000000	-14.000000
0.100000	61.850000	85.560000	912.000000	0.000000	117.000000	65.000000	145.000000	-5.000000
0.110000	63.700000	85.720000	911.000000	0.000000	117.000000	65.000000	185.000000	16.000000
0.120000	65.490000	86.010000	906.000000	0.000000	117.000000	65.000000	179.000000	29.000000
0.130000	67.150000	86.310000	896.000000	0.000000	116.000000	64.000000	166.000000	30.000000
0.140000	68.710000	86.590000	896.000000	0.000000	115.000000	65.000000	156.000000	28.000000
0.150000	69.680000	86.650000	893.000000	0.000000	115.000000	65.000000	97.000000	6.000000
0.160000	70.130000	86.580000	900.000000	0.000000	113.000000	65.000000	45.000000	-7.000000
0.170000	70.220000	86.530000	921.000000	0.000000	114.000000	66.000000	9.000000	-5.000000
0.180000	70.060000	86.530000	936.000000	0.000000	111.000000	67.000000	-16.000000	0.000000
0.190000	69.570000	86.420000	941.000000	0.000000	112.000000	67.000000	-49.000000	-11.000000
0.200000	68.860000	86.310000	983.000000	0.000000	114.000000	68.000000	-71.000000	-11.000000
0.210000	67.850000	85.820000	990.000000	0.000000	114.000000	68.000000	-101.000000	-49.000000
0.220000	66.570000	85.080000	1023.000000	0.000000	114.000000	68.000000	-128.000000	-74.000000
0.230000	65.110000	83.940000	1023.000000	0.000000	116.000000	68.000000	-146.000000	-114.000000
0.240000	63.500000	82.800000	1023.000000	0.000000	117.000000	67.000000	-161.000000	-114.000000
0.250000	62.270000	81.650000	1023.000000	0.000000	116.000000	66.000000	-123.000000	-115.000000
0.260000	61.300000	80.950000	1023.000000	0.000000	118.000000	65.000000	-97.000000	-70.000000
0.270000	61.120000	80.550000	1023.000000	0.000000	119.000000	64.000000	-18.000000	-40.000000
0.280000	61.260000	80.410000	1015.000000	0.000000	119.000000	64.000000	14.000000	-14.000000
0.290000	61.600000	80.410000	1006.000000	0.000000	120.000000	64.000000	34.000000	0.000000
0.300000	62.280000	80.410000	990.000000	0.000000	119.000000	63.000000	68.000000	0.000000
0.310000	63.230000	80.700000	991.000000	0.000000	119.000000	63.000000	95.000000	29.000000
0.320000	64.350000	81.120000	959.000000	0.000000	119.000000	63.000000	112.000000	42.000000
0.330000	65.560000	81.630000	941.000000	0.000000	119.000000	63.000000	121.000000	51.000000
0.340000	66.890000	82.200000	950.000000	0.000000	119.000000	63.000000	133.000000	57.000000
0.350000	68.310000	82.760000	950.000000	0.000000	119.000000	64.000000	142.000000	56.000000
0.360000	69.330000	83.270000	938.000000	0.000000	119.000000	64.000000	102.000000	51.000000
0.370000	69.780000	83.420000	979.000000	0.000000	119.000000	64.000000	45.000000	15.000000
0.380000	69.840000	83.330000	1002.000000	0.000000	120.000000	65.000000	6.000000	-9.000000
0.390000	69.780000	83.200000	1023.000000	0.000000	121.000000	66.000000	-6.000000	-13.000000
0.400000	69.630000	83.050000	1023.000000	0.000000	121.000000	66.000000	-15.000000	-15.000000
0.410000	69.410000	82.700000	1023.000000	0.000000	122.000000	67.000000	-22.000000	-35.000000
0.420000	69.250000	82.230000	1023.000000	0.000000	122.000000	67.000000	-16.000000	-47.000000
0.430000	69.250000	82.000000	1023.000000	0.000000	124.000000	67.000000	0.000000	-23.000000
0.440000	69.410000	81.850000	1023.000000	0.000000	124.000000	67.000000	16.000000	-15.000000
0.450000	69.710000	81.760000	1008.000000	0.000000	124.000000	67.000000	30.000000	-9.000000
0.460000	70.250000	81.840000	989.000000	0.000000	124.000000	67.000000	54.000000	8.000000
0.470000	70.940000	82.230000	947.000000	0.000000	124.000000	67.000000	69.000000	39.000000
0.480000	72.120000	82.820000	944.000000	0.000000	124.000000	67.000000	118.000000	59.000000
0.490000	73.470000	83.680000	941.000000	0.000000	122.000000	68.000000	135.000000	86.000000
0.500000	74.940000	84.430000	951.000000	0.000000	122.000000	68.000000	147.000000	75.000000
0.510000	75.570000	85.120000	982.000000	0.000000	120.000000	67.000000	63.000000	69.000000
0.520000	75.570000	85.120000	1023.000000	0.000000	118.000000	68.000000	0.000000	0.000000
0.530000	75.260000	84.710000	1023.000000	0.000000	119.000000	68.000000	-31.000000	-41.000000
0.540000	74.350000	84.110000	1023.000000	0.000000	119.000000	68.000000	-91.000000	-60.000000
0.550000	72.930000	83.130000	1023.000000	0.000000	119.000000	68.000000	-142.000000	-98.000000
0.560000	71.160000	81.750000	1023.000000	0.000000	123.000000	69.000000	-177.000000	-138.000000
0.570000	69.400000	80.110000	1023.000000	0.000000	123.000000	69.000000	-176.000000	-164.000000
0.580000	67.340000	78.060000	1023.000000	0.000000	125.000000	68.000000	-206.000000	-205.000000
0.590000	65.090000	76.290000	968.000000	0.000000	125.000000	68.000000	-225.000000	-177.000000
