t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
0.000000	91.780000	64.240000	13.000000	1.000000	146.000000	50.000000	0.000000	0.000000
0.010000	91.780000	64.240000	25.000000	1.000000	146.000000	50.000000	0.000000	0.000000
0.020000	91.780000	64.240000	37.000000	0.000000	148.000000	50.000000	0.000000	0.000000
0.030000	91.780000	63.890000	61.000000	0.000000	148.000000	50.000000	0.000000	-35.000000
0.040000	91.700000	63.280000	65.000000	0.000000	148.000000	50.000000	-8.000000	-61.000000
0.050000	91.520000	62.490000	89.000000	0.000000	148.000000	50.000000	-18.000000	-79.000000
0.060000	91.280000	61.590000	98.000000	0.000000	148.000000	50.000000	-24.000000	-90.000000
0.070000	91.050000	60.780000	120.000000	0.000000	148.000000	50.000000	-23.000000	-81.000000
0.080000	90.990000	60.170000	127.000000	0.000000	148.000000	50.000000	-6.000000	-61.000000
0.090000	91.040000	59.700000	132.000000	0.000000	148.000000	50.000000	5.000000	-47.000000
0.100000	91.140000	59.470000	134.000000	0.000000	147.000000	51.000000	10.000000	-23.000000
0.110000	91.240000	59.390000	149.000000	0.000000	145.000000	51.000000	10.000000	-8.000000
0.120000	91.310000	59.390000	155.000000	0.000000	145.000000	51.000000	7.000000	0.000000
0.130000	91.360000	59.520000	156.000000	0.000000	145.000000	51.000000	5.000000	13.000000
0.140000	91.300000	59.690000	146.000000	0.000000	145.000000	51.000000	-6.000000	17.000000
0.150000	91.050000	59.890000	141.000000	0.000000	145.000000	51.000000	-25.000000	20.000000
0.160000	90.670000	60.050000	115.000000	0.000000	145.000000	51.000000	-38.000000	16.000000
0.170000	90.060000	60.050000	110.000000	0.000000	145.000000	51.000000	-61.000000	0.000000
0.180000	89.150000	59.870000	130.000000	0.000000	145.000000	51.000000	-91.000000	-18.000000
0.190000	88.030000	59.630000	161.000000	0.000000	145.000000	51.000000	-112.000000	-24.000000
0.200000	87.060000	59.380000	193.000000	0.000000	144.000000	50.000000	-97.000000	-25.000000
0.210000	86.530000	59.240000	218.000000	0.000000	142.000000	50.000000	-53.000000	-14.000000
0.220000	86.290000	59.180000	228.000000	0.000000	142.000000	50.000000	-24.000000	-6.000000
0.230000	86.290000	59.180000	240.000000	0.000000	142.000000	50.000000	0.000000	0.000000
0.240000	86.510000	59.180000	246.000000	0.000000	141.000000	50.000000	22.000000	0.000000
0.250000	86.930000	59.180000	245.000000	0.000000	141.000000	50.000000	42.000000	0.000000
0.260000	87.880000	59.450000	250.000000	0.000000	141.000000	50.000000	95.000000	27.000000
0.270000	89.500000	60.090000	252.000000	0.000000	141.000000	50.000000	162.000000	64.000000
0.280000	91.570000	60.990000	256.000000	0.000000	141.000000	50.000000	207.000000	90.000000
0.290000	93.910000	62.130000	247.000000	0.000000	141.000000	50.000000	234.000000	114.000000
0.300000	96.250000	63.400000	250.000000	0.000000	141.000000	50.000000	234.000000	127.000000
0.310000	98.140000	64.750000	255.000000	0.000000	141.000000	50.000000	189.000000	135.000000
0.320000	99.720000	65.730000	250.000000	0.000000	141.000000	50.000000	158.000000	98.000000
0.330000	100.580000	66.320000	256.000000	0.000000	140.000000	51.000000	86.000000	59.000000
0.340000	101.130000	66.640000	167.000000	0.000000	141.000000	51.000000	55.000000	32.000000
0.350000	101.470000	66.830000	53.000000	0.000000	141.000000	51.000000	34.000000	19.000000
0.360000	101.470000	66.830000	0.000000	1.000000	140.000000	52.000000	0.000000	0.000000
0.370000	101.050000	66.440000	0.000000	0.000000	141.000000	52.000000	-42.000000	-39.000000
0.380000	100.370000	66.060000	0.000000	0.000000	141.000000	52.000000	-68.000000	-38.000000
0.390000	99.510000	65.700000	0.000000	0.000000	142.000000	53.000000	-86.000000	-36.000000
0.400000	98.770000	65.420000	0.000000	0.000000	142.000000	53.000000	-74.000000	-28.000000
0.410000	98.120000	65.190000	0.000000	0.000000	142.000000	53.000000	-65.000000	-23.000000
0.420000	97.730000	65.190000	0.000000	0.000000	143.000000	52.000000	-39.000000	0.000000
0.430000	97.490000	65.400000	0.000000	0.000000	143.000000	52.000000	-24.000000	21.000000
0.440000	97.360000	65.690000	0.000000	0.000000	144.000000	51.000000	-13.000000	29.000000
0.450000	97.220000	66.010000	0.000000	0.000000	145.000000	51.000000	-14.000000	32.000000
0.460000	97.140000	66.280000	0.000000	0.000000	148.000000	50.000000	-8.000000	27.000000
0.470000	96.690000	66.480000	0.000000	0.000000	148.000000	50.000000	-45.000000	20.000000
0.480000	95.960000	66.540000	0.000000	0.000000	149.000000	49.000000	-73.000000	6.000000
0.490000	95.300000	66.540000	0.000000	0.000000	150.000000	48.000000	-66.000000	0.000000
0.500000	94.760000	66.440000	0.000000	0.000000	150.000000	47.000000	-54.000000	-10.000000
0.510000	94.300000	66.320000	0.000000	0.000000	149.000000	47.000000	-46.000000	-12.000000
0.520000	93.840000	66.080000	0.000000	0.000000	149.000000	46.000000	-46.000000	-24.000000
0.530000	93.310000	65.900000	0.000000	0.000000	148.000000	45.000000	-53.000000	-18.000000
0.540000	92.730000	65.770000	0.000000	0.000000	147.000000	45.000000	-58.000000	-13.000000
0.550000	92.030000	65.770000	0.000000	0.000000	145.000000	44.000000	-70.000000	0.000000
0.560000	91.270000	65.940000	0.000000	0.000000	143.000000	45.000000	-76.000000	17.000000
0.570000	90.480000	66.170000	0.000000	0.000000	142.000000	44.000000	-79.000000	23.000000
0.580000	89.570000	66.250000	0.000000	0.000000	140.000000	45.000000	-91.000000	8.000000
0.590000	88.500000	66.130000	0.000000	0.000000	140.000000	45.000000	-107.000000	-12.000000
0.600000	87.320000	65.870000	0.000000	0.000000	139.000000	45.000000	-118.000000	-26.000000
0.610000	86.510000	65.430000	0.000000	0.000000	140.000000	46.000000	-81.000000	-44.000000
0.620000	86.000000	65.090000	0.000000	0.000000	139.000000	46.000000	-51.000000	-34.000000
0.630000	85.690000	64.810000	0.000000	0.000000	140.000000	47.000000	-31.000000	-28.000000
0.640000	86.090000	64.180000	0.000000	0.000000	139.000000	47.000000	40.000000	-63.000000
0.650000	86.090000	64.180000	0.000000	0.000000	140.000000	48.000000	0.000000	0.000000
0.660000	86.430000	64.040000	0.000000	0.000000	141.000000	49.000000	34.000000	-14.000000
