t	x	y	pressure	penup	azimuth	inclination	v_x	v_y
0.000000	57.000000	82.080000	177.000000	1.000000	172.000000	49.000000	0.000000	0.000000
0.010000	57.440000	82.660000	247.000000	0.000000	173.000000	48.000000	44.000000	58.000000
0.020000	57.660000	83.030000	345.000000	0.000000	173.000000	48.000000	22.000000	37.000000
0.030000	57.970000	83.310000	415.000000	0.000000	174.000000	47.000000	31.000000	28.000000
0.040000	58.190000	83.310000	423.000000	0.000000	175.000000	47.000000	22.000000	0.000000
0.050000	58.360000	83.310000	420.000000	0.000000	175.000000	47.000000	17.000000	0.000000
0.060000	58.490000	82.910000	441.000000	0.000000	176.000000	46.000000	13.000000	-40.000000
0.070000	58.650000	82.360000	453.000000	0.000000	176.000000	46.000000	16.000000	-55.000000
0.080000	58.650000	81.680000	471.000000	0.000000	176.000000	46.000000	0.000000	-68.000000
0.090000	58.510000	81.110000	475.000000	0.000000	177.000000	46.000000	-14.000000	-57.000000
0.100000	58.330000	80.610000	485.000000	0.000000	177.000000	47.000000	-18.000000	-50.000000
0.110000	58.050000	80.150000	493.000000	0.000000	177.000000	47.000000	-28.000000	-46.000000
0.120000	57.690000	79.810000	498.000000	0.000000	177.000000	48.000000	-36.000000	-34.000000
0.130000	57.340000	79.600000	489.000000	0.000000	177.000000	48.000000	-35.000000	-21.000000
0.140000	57.020000	79.490000	494.000000	0.000000	177.000000	48.000000	-32.000000	-11.000000
0.150000	56.730000	79.490000	501.000000	0.000000	177.000000	48.000000	-29.000000	0.000000
0.160000	56.410000	79.570000	502.000000	0.000000	176.000000	48.000000	-32.000000	8.000000
0.170000	56.110000	79.800000	489.000000	0.000000	174.000000	48.000000	-30.000000	23.000000
0.180000	55.860000	80.170000	465.000000	0.000000	174.000000	48.000000	-25.000000	37.000000
0.190000	55.720000	80.330000	312.000000	0.000000	173.000000	48.000000	-14.000000	16.000000
0.200000	55.720000	80.330000	0.000000	1.000000	172.000000	48.000000	0.000000	0.000000
0.210000	55.780000	80.610000	0.000000	0.000000	172.000000	48.000000	6.000000	28.000000
0.220000	55.970000	80.810000	0.000000	0.000000	172.000000	48.000000	19.000000	20.000000
0.230000	56.160000	81.050000	0.000000	0.000000	171.000000	49.000000	19.000000	24.000000
0.240000	56.360000	81.340000	0.000000	0.000000	171.000000	49.000000	20.000000	29.000000
0.250000	56.570000	81.600000	0.000000	0.000000	172.000000	49.000000	21.000000	26.000000
0.260000	56.740000	81.820000	0.000000	0.000000	172.000000	49.000000	17.000000	22.000000
0.270000	56.790000	82.080000	0.000000	0.000000	172.000000	49.000000	5.000000	26.000000
0.280000	56.740000	82.350000	0.000000	0.000000	173.000000	48.000000	-5.000000	27.000000
0.290000	56.640000	82.630000	0.000000	0.000000	173.000000	48.000000	-10.000000	28.000000
0.300000	56.420000	82.860000	0.000000	0.000000	175.000000	47.000000	-22.000000	23.000000
0.310000	56.130000	82.990000	0.000000	0.000000	175.000000	46.000000	-29.000000	13.000000
0.320000	55.960000	83.080000	0.000000	0.000000	175.000000	46.000000	-17.000000	9.000000
0.330000	55.960000	83.080000	173.000000	1.000000	174.000000	45.000000	0.000000	0.000000
0.340000	55.960000	83.080000	329.000000	0.000000	174.000000	45.000000	0.000000	0.000000
0.350000	55.960000	83.080000	521.000000	0.000000	173.000000	45.000000	0.000000	0.000000
0.360000	55.910000	83.450000	638.000000	0.000000	173.000000	45.000000	-5.000000	37.000000
0.370000	56.100000	83.550000	696.000000	0.000000	172.000000	45.000000	19.000000	10.000000
